"numID","posiSelf","posiOther","dEvSelf","dEvOther","aEvSelf","aEvOther","alphaPrec","genLR","repLR","wp0","wAttr","mem","lps","LL","LP","AIC","BIC","eaS1neg","eaS1pos","eaSneg","eaSneu","eaSpos","eaO1neg","eaO1pos","eaOneg","eaOneu","eaOpos","midS1neg","midS1pos","midSneg","midSneu","midSpos","midO1neg","midO1pos","midOneg","midOneu","midOpos","ltS1neg","ltS1pos","ltSneg","ltSneu","ltSpos","ltO1neg","ltO1pos","ltOneg","ltOneu","ltOpos"
20230710143540968.000000,1.083649,-0.739544,1.880000,1.880000,2.250843,2.250843,-1.160000,-4.115559,-1.720000,0.728000,9.080000,3.085068,-2.094334,-272.035221,-265.038013,564.085148,576.516849,3.761905,5.476190,NaN,NaN,NaN,3.714286,3.476190,NaN,2.190476,3.761905,4.083333,4.000000,NaN,NaN,NaN,2.361111,3.916667,NaN,3.111111,3.861111,4.904762,3.619048,NaN,NaN,NaN,1.809524,3.523810,NaN,2.047619,4.190476
2023071014363491.000000,-0.808365,-1.016730,-0.360000,-0.360000,1.438132,1.438132,0.200000,-5.906005,-1.880000,-0.536000,10.760000,3.085068,-2.094334,-214.378902,-207.276525,448.772510,461.204212,2.238095,3.666667,NaN,4.428571,NaN,2.238095,3.666667,NaN,NaN,3.857143,1.000000,5.250000,NaN,3.527778,NaN,1.916667,5.500000,NaN,NaN,4.194444,1.000000,4.571429,NaN,4.047619,NaN,1.000000,4.523810,NaN,NaN,5.238095
20230710143703760.000000,0.012479,-0.392512,3.480000,3.480000,1.709035,1.709035,0.000000,-2.069336,-6.480000,0.536000,6.000000,3.085068,-3.860339,-209.575631,-203.873119,439.165967,451.597669,3.285714,4.523810,NaN,NaN,4.761905,3.476190,2.619048,NaN,2.714286,NaN,2.666667,4.416667,NaN,NaN,4.722222,2.888889,3.916667,NaN,4.000000,NaN,3.142857,4.333333,NaN,NaN,4.714286,2.714286,4.238095,NaN,2.380952,NaN
20230710143711736.000000,2.170669,1.566732,0.000000,0.000000,1.709035,1.709035,0.000000,-0.534668,0.200000,0.440000,4.600000,3.085068,-1.147714,-234.973431,-228.348618,489.961569,502.393270,3.380952,5.190476,NaN,4.809524,5.285714,3.476190,4.904762,NaN,NaN,NaN,2.861111,4.138889,NaN,4.555556,4.888889,2.916667,4.500000,NaN,NaN,NaN,2.476190,3.333333,NaN,5.238095,4.190476,2.047619,4.714286,NaN,NaN,NaN
20230710143808692.000000,3.953573,0.741531,2.960000,2.960000,2.724924,2.724924,-0.200000,-1.557780,1.160000,-0.792000,6.000000,3.085068,-1.147714,-227.812454,-221.773802,475.639613,488.071315,3.476190,2.714286,NaN,5.190476,NaN,4.571429,4.523810,NaN,NaN,2.952381,3.305556,3.861111,NaN,4.472222,NaN,2.166667,3.277778,NaN,NaN,4.944444,3.619048,3.285714,NaN,4.285714,NaN,3.333333,3.428571,NaN,NaN,5.285714
20230710143833568.000000,1.216757,2.768488,-0.080000,-0.080000,1.031777,1.031777,0.120000,-3.604003,-1.160000,-0.216000,6.000000,3.085068,-1.400000,-233.617543,-226.695072,487.249792,499.681493,4.333333,4.666667,NaN,5.761905,4.619048,2.857143,5.285714,NaN,NaN,NaN,2.055556,4.083333,NaN,4.333333,4.583333,2.166667,5.583333,NaN,NaN,NaN,2.952381,5.285714,NaN,2.000000,4.619048,2.142857,5.285714,NaN,NaN,NaN
20230710143840364.000000,1.757161,2.544921,2.600000,2.600000,3.063553,3.063553,-0.400000,-4.115559,-0.680000,0.200000,6.000000,3.085068,-0.895427,-239.573332,-233.972944,499.161370,511.593071,4.952381,4.047619,NaN,NaN,4.714286,3.904762,2.476190,NaN,4.428571,NaN,4.361111,5.138889,NaN,NaN,5.500000,2.888889,4.527778,NaN,5.138889,NaN,5.000000,4.714286,NaN,NaN,4.476190,4.571429,3.714286,NaN,4.523810,NaN
20230710143908208.000000,0.625421,1.438132,2.840000,2.840000,1.438132,1.438132,-0.600000,0.360555,-6.200000,1.304000,9.080000,3.085068,-0.643141,-271.339964,-266.095380,562.694634,575.126335,3.571429,3.238095,NaN,5.190476,NaN,4.714286,4.238095,NaN,NaN,5.142857,3.166667,4.222222,NaN,4.861111,NaN,4.000000,4.472222,NaN,NaN,3.416667,1.714286,4.428571,NaN,3.666667,NaN,3.476190,4.095238,NaN,NaN,2.857143
20230710143908784.000000,1.025735,0.709214,3.760000,3.760000,2.657198,2.657198,1.400000,-4.755004,-0.200000,1.880000,5.720000,3.085068,-0.159045,-226.795277,-223.861434,473.605259,486.036960,4.571429,5.095238,NaN,4.428571,NaN,4.190476,5.047619,NaN,4.000000,NaN,4.972222,4.694444,NaN,4.472222,NaN,5.138889,4.666667,NaN,4.722222,NaN,5.666667,4.857143,NaN,3.666667,NaN,5.190476,4.285714,NaN,4.952381,NaN
20230710143918232.000000,1.590463,0.619039,2.080000,2.080000,2.724924,2.724924,-0.400000,-5.138671,-5.240000,0.488000,6.000000,3.085068,-1.211332,-239.630274,-233.306990,499.275253,511.706955,5.380952,4.714286,NaN,5.333333,4.380952,3.952381,4.857143,NaN,NaN,NaN,4.250000,5.277778,NaN,4.500000,4.361111,2.500000,5.388889,NaN,NaN,NaN,2.571429,5.285714,NaN,3.666667,4.047619,3.476190,5.190476,NaN,NaN,NaN
20230710143955428.000000,0.603767,0.336472,3.160000,3.160000,1.031777,1.031777,-0.680000,-2.069336,-2.400000,2.456000,9.080000,3.085068,-1.863618,-267.469280,-260.784576,554.953267,567.384968,5.190476,3.523810,NaN,3.476190,NaN,4.000000,4.142857,NaN,NaN,3.238095,4.722222,5.277778,NaN,3.250000,NaN,4.694444,4.500000,NaN,NaN,3.916667,3.809524,5.476190,NaN,4.238095,NaN,2.666667,4.523810,NaN,NaN,5.000000
20230710143956896.000000,0.066691,-0.087988,0.040000,0.040000,1.979939,1.979939,0.920000,-3.220336,-4.760000,1.160000,6.000000,3.085068,-0.159045,-242.772978,-238.667883,505.560662,517.992363,4.142857,3.142857,NaN,3.666667,NaN,4.571429,4.714286,NaN,NaN,3.571429,2.444444,4.222222,NaN,3.388889,NaN,2.305556,4.166667,NaN,NaN,3.388889,2.238095,4.428571,NaN,2.047619,NaN,2.000000,4.000000,NaN,NaN,3.904762
20230710144001188.000000,1.699181,-0.228805,3.400000,3.400000,1.438132,1.438132,0.200000,-2.453003,-6.480000,3.080000,6.000000,3.085068,-0.895427,-219.721263,-214.225888,459.457231,471.888932,4.000000,6.000000,NaN,5.476190,NaN,5.000000,4.666667,NaN,NaN,4.809524,4.333333,5.833333,NaN,5.194444,NaN,4.166667,4.444444,NaN,NaN,4.527778,5.714286,4.571429,NaN,5.285714,NaN,2.380952,5.428571,NaN,NaN,5.047619
20230710144025632.000000,1.313584,0.542389,2.600000,2.600000,1.709035,1.709035,0.200000,-1.046224,-1.400000,0.344000,10.760000,3.085068,-3.271671,-212.275862,-205.754097,444.566430,456.998132,4.666667,4.285714,NaN,5.285714,4.857143,3.285714,4.952381,NaN,NaN,NaN,2.111111,4.833333,NaN,4.388889,5.111111,2.250000,3.444444,NaN,NaN,NaN,2.333333,4.523810,NaN,5.047619,5.142857,2.333333,4.666667,NaN,NaN,NaN
20230710144042544.000000,-1.274172,-2.058013,2.400000,2.400000,2.386294,2.386294,-0.400000,0.232666,-1.040000,-0.280000,0.120000,3.085068,-1.652286,-182.491322,-176.144780,384.997351,397.429052,2.809524,3.714286,NaN,NaN,3.571429,3.523810,3.476190,NaN,NaN,3.619048,1.972222,3.722222,NaN,NaN,3.888889,3.027778,3.583333,NaN,NaN,4.000000,3.095238,3.523810,NaN,NaN,3.761905,2.000000,3.428571,NaN,NaN,4.571429
20230710144056728.000000,0.506240,0.995008,2.640000,2.640000,1.979939,1.979939,0.000000,-2.069336,1.000000,-0.248000,6.000000,3.085068,-1.505666,-239.609283,-232.865762,499.233271,511.664973,2.904762,3.714286,NaN,4.142857,NaN,3.095238,2.904762,NaN,5.238095,NaN,2.166667,4.444444,NaN,2.861111,NaN,3.027778,4.694444,NaN,4.111111,NaN,2.571429,4.095238,NaN,1.857143,NaN,2.333333,4.619048,NaN,4.095238,NaN
20230710144112544.000000,2.683013,0.198117,0.920000,0.920000,1.709035,1.709035,-0.440000,-7.312784,0.120000,0.200000,6.000000,3.085068,-1.420477,-250.493562,-243.636801,521.001831,533.433532,4.857143,4.333333,NaN,NaN,NaN,3.285714,4.952381,NaN,2.904762,3.714286,3.972222,4.722222,NaN,NaN,NaN,2.472222,3.750000,NaN,2.361111,3.833333,5.333333,4.761905,NaN,NaN,NaN,2.904762,4.619048,NaN,4.190476,4.619048
20230710144153296.000000,-1.000000,-1.213338,3.080000,3.080000,1.370406,1.370406,0.200000,-2.069336,-3.080000,0.296000,4.600000,3.085068,-1.505666,-229.235755,-222.615207,478.486216,490.917918,4.571429,4.857143,NaN,NaN,NaN,2.000000,3.571429,NaN,3.904762,3.761905,1.750000,4.083333,NaN,NaN,NaN,2.444444,4.222222,NaN,3.527778,5.138889,1.809524,3.714286,NaN,NaN,NaN,2.666667,4.238095,NaN,3.619048,3.523810
20230710144200344.000000,2.570836,3.591075,2.840000,2.840000,0.083614,0.083614,-1.040000,-2.197225,-7.160000,10.424000,22.520000,3.085068,-3.166005,-237.612950,-232.148472,495.240607,507.672308,4.714286,5.761905,NaN,4.809524,NaN,6.000000,5.000000,NaN,5.142857,NaN,4.555556,5.944444,NaN,5.805556,NaN,4.861111,5.833333,NaN,6.000000,NaN,5.476190,5.904762,NaN,5.714286,NaN,2.666667,6.000000,NaN,5.571429,NaN
20230710144249236.000000,1.011601,0.609281,3.760000,3.760000,2.047665,2.047665,-0.440000,-4.115559,1.000000,0.680000,7.400000,3.085068,-3.862525,-224.095134,-218.771680,468.204973,480.636675,4.714286,4.238095,NaN,5.666667,4.428571,3.904762,3.428571,NaN,NaN,NaN,2.611111,4.611111,NaN,5.472222,5.000000,3.055556,3.638889,NaN,NaN,NaN,2.238095,4.428571,NaN,5.190476,5.333333,2.333333,3.333333,NaN,NaN,NaN
20230710144354560.000000,2.967984,-0.299768,1.400000,1.400000,0.625421,0.625421,0.200000,-1.557780,0.440000,1.400000,4.600000,3.085068,-0.159045,-258.679340,-254.472249,537.373385,549.805087,4.142857,3.571429,NaN,NaN,NaN,3.857143,5.238095,NaN,4.190476,5.142857,2.111111,5.250000,NaN,NaN,NaN,1.555556,4.333333,NaN,3.500000,4.305556,3.142857,5.428571,NaN,NaN,NaN,2.095238,3.952381,NaN,3.857143,4.809524
20230710144358212.000000,4.552602,4.552602,1.680000,1.680000,0.015888,0.015888,0.920000,-3.476114,-6.200000,10.424000,37.080000,3.085068,-0.390854,-220.966515,-218.169972,461.947736,474.379438,4.904762,5.571429,NaN,NaN,5.857143,4.285714,5.809524,NaN,NaN,4.190476,5.750000,5.750000,NaN,NaN,4.861111,5.388889,5.944444,NaN,NaN,4.805556,6.000000,6.000000,NaN,NaN,5.000000,5.714286,6.000000,NaN,NaN,5.238095
20230710144419784.000000,8.108670,0.576501,-5.120000,-5.120000,0.015888,0.015888,1.240000,-2.069336,3.040000,1.640000,37.080000,3.085068,-2.261432,-130.706283,-125.135254,281.427273,293.858974,5.285714,5.761905,NaN,NaN,6.000000,4.571429,6.000000,NaN,NaN,4.857143,1.972222,5.305556,NaN,NaN,6.000000,1.000000,6.000000,NaN,NaN,5.500000,1.238095,6.000000,NaN,NaN,6.000000,1.000000,6.000000,NaN,NaN,4.952381
202307101444226.000000,1.742238,0.828159,-3.760000,-3.760000,1.370406,1.370406,-0.200000,-0.534668,-1.680000,2.120000,15.800000,3.085068,-1.904573,-233.854938,-227.017876,487.724582,500.156284,2.476190,5.761905,NaN,5.523810,NaN,3.952381,4.476190,NaN,NaN,4.904762,1.583333,4.583333,NaN,3.777778,NaN,1.972222,5.500000,NaN,NaN,4.777778,1.380952,2.476190,NaN,3.333333,NaN,1.428571,4.142857,NaN,NaN,5.952381
2023071014442474.000000,0.239042,-2.297486,1.800000,1.800000,3.740812,3.740812,-0.600000,-0.278890,-1.400000,1.592000,6.000000,3.085068,-1.904573,-199.628929,-193.429784,419.272565,431.704266,3.523810,4.000000,NaN,NaN,NaN,3.000000,3.238095,NaN,3.000000,3.000000,5.000000,4.138889,NaN,NaN,NaN,3.000000,3.555556,NaN,3.000000,3.166667,3.523810,5.523810,NaN,NaN,NaN,3.000000,3.190476,NaN,3.000000,3.000000
20230710144438752.000000,2.627300,0.360238,1.000000,1.000000,0.015888,0.015888,0.680000,-3.604003,-5.120000,5.528000,32.320000,3.085068,-1.210239,-211.440558,-206.135775,442.895822,455.327523,6.000000,5.904762,NaN,5.142857,NaN,3.523810,5.476190,NaN,NaN,5.476190,5.750000,5.277778,NaN,3.361111,NaN,1.166667,4.888889,NaN,NaN,5.555556,1.095238,6.000000,NaN,2.619048,NaN,1.333333,5.428571,NaN,NaN,5.714286
20230710144504776.000000,2.454020,1.000000,3.080000,3.080000,1.370406,1.370406,0.040000,-3.604003,-1.240000,-1.480000,6.000000,3.085068,-2.661432,-196.356988,-189.598238,412.728682,425.160384,3.571429,4.428571,NaN,5.095238,NaN,3.523810,3.666667,NaN,NaN,4.904762,2.722222,4.611111,NaN,3.722222,NaN,3.194444,4.111111,NaN,NaN,4.638889,3.095238,4.857143,NaN,3.523810,NaN,3.000000,4.238095,NaN,NaN,3.904762
20230710144505448.000000,-1.386458,-1.314141,4.440000,4.440000,3.063553,3.063553,-0.200000,-1.302002,-2.680000,0.344000,4.600000,3.085068,-3.881909,-144.257288,-141.821067,308.529282,320.960984,3.000000,4.047619,NaN,2.523810,3.190476,3.000000,3.714286,NaN,NaN,NaN,3.138889,3.527778,NaN,2.583333,3.611111,3.000000,3.861111,NaN,NaN,NaN,3.142857,3.952381,NaN,2.095238,3.809524,3.190476,3.666667,NaN,NaN,NaN
20230710144526536.000000,1.090715,0.066691,2.400000,2.400000,1.031777,1.031777,-1.400000,-1.557780,-3.760000,1.592000,20.840000,3.085068,-2.600000,-279.185597,-272.721633,578.385900,590.817601,4.523810,1.666667,NaN,3.476190,NaN,4.571429,3.952381,NaN,3.809524,NaN,5.305556,4.750000,NaN,4.666667,NaN,3.472222,3.500000,NaN,3.444444,NaN,4.619048,5.047619,NaN,5.047619,NaN,1.571429,3.333333,NaN,3.190476,NaN
20230710144532216.000000,2.019685,2.019685,3.760000,3.760000,3.469909,3.469909,-0.400000,-4.115559,-1.240000,-0.248000,6.000000,3.085068,-2.094334,-188.836970,-183.267811,397.688645,410.120347,4.857143,4.714286,NaN,4.571429,NaN,4.809524,4.428571,NaN,4.714286,NaN,4.944444,5.083333,NaN,4.944444,NaN,4.305556,4.944444,NaN,4.722222,NaN,5.523810,4.619048,NaN,4.714286,NaN,5.000000,5.238095,NaN,4.952381,NaN
20230710144539288.000000,7.531955,1.187681,-0.360000,-0.360000,1.031777,1.031777,0.680000,-1.302002,-0.640000,1.304000,22.520000,3.085068,-1.904573,-196.356188,-189.821666,412.727081,425.158783,3.714286,4.047619,NaN,NaN,5.952381,6.000000,5.333333,NaN,NaN,4.761905,1.000000,5.000000,NaN,NaN,5.305556,1.972222,5.194444,NaN,NaN,5.861111,1.476190,4.142857,NaN,NaN,5.952381,1.000000,5.476190,NaN,NaN,6.000000
20230710144558588.000000,1.335001,6.472003,3.760000,3.760000,3.469909,3.469909,-0.160000,-2.836669,-0.400000,0.680000,3.480000,3.085068,-1.147714,-198.227591,-193.312025,416.469889,428.901590,4.761905,4.809524,NaN,5.571429,5.000000,5.000000,3.333333,NaN,NaN,NaN,5.250000,4.611111,NaN,5.305556,4.916667,4.472222,4.166667,NaN,NaN,NaN,4.047619,4.428571,NaN,5.000000,5.095238,2.285714,4.904762,NaN,NaN,NaN
2023071014455863.000000,1.723169,-2.181944,0.200000,0.200000,0.354518,0.354518,0.120000,-0.534668,-3.760000,-1.560000,3.480000,3.085068,-1.400000,-198.699109,-191.751737,417.412924,429.844626,2.666667,3.857143,NaN,3.047619,NaN,2.761905,4.190476,NaN,3.428571,NaN,2.166667,4.944444,NaN,2.361111,NaN,1.694444,4.694444,NaN,4.305556,NaN,2.619048,5.428571,NaN,1.952381,NaN,1.380952,5.190476,NaN,3.095238,NaN
20230710144635556.000000,1.992710,-1.000000,2.120000,2.120000,4.418071,4.418071,0.120000,-2.836669,0.920000,0.680000,4.600000,3.085068,-0.916998,-184.287364,-181.531833,388.589435,401.021136,3.714286,4.809524,NaN,5.190476,5.285714,3.285714,5.000000,NaN,NaN,NaN,4.333333,4.861111,NaN,5.361111,5.416667,2.333333,4.833333,NaN,NaN,NaN,4.714286,5.000000,NaN,4.000000,5.238095,4.142857,5.000000,NaN,NaN,NaN
2023071014465075.000000,3.248077,-0.019675,1.280000,1.280000,1.709035,1.709035,-0.400000,-4.115559,-6.480000,1.352000,22.520000,3.085068,-0.579523,-260.124684,-255.421049,540.264074,552.695776,4.904762,5.238095,NaN,4.666667,6.000000,3.761905,2.857143,NaN,NaN,NaN,5.194444,5.000000,NaN,3.777778,5.888889,2.166667,3.250000,NaN,NaN,NaN,5.380952,5.428571,NaN,2.857143,4.523810,1.952381,4.095238,NaN,NaN,NaN
2023071014465139.000000,1.011601,1.413921,2.840000,2.840000,1.031777,1.031777,-1.400000,-2.069336,-2.400000,3.080000,7.400000,3.085068,-2.156859,-273.507020,-266.590833,567.028746,579.460448,4.666667,4.238095,NaN,5.238095,NaN,5.047619,4.380952,NaN,3.714286,NaN,4.500000,4.555556,NaN,4.972222,NaN,2.833333,5.444444,NaN,4.583333,NaN,2.952381,5.333333,NaN,4.857143,NaN,1.666667,4.619048,NaN,2.809524,NaN
20230710144716160.000000,-1.567519,-2.967984,3.720000,3.720000,0.015888,0.015888,0.200000,-9.742675,7.840000,0.920000,22.800000,3.085068,-1.000000,-216.798847,-212.166080,453.612400,466.044102,1.857143,5.428571,NaN,5.047619,4.952381,3.238095,4.238095,NaN,NaN,NaN,2.111111,5.694444,NaN,2.861111,5.416667,1.083333,6.000000,NaN,NaN,NaN,1.000000,5.666667,NaN,2.666667,5.380952,1.000000,5.571429,NaN,NaN,NaN
20230710144735792.000000,2.122197,2.122197,3.760000,3.760000,2.657198,2.657198,0.960000,-1.557780,-0.120000,-0.280000,5.720000,3.085068,-0.895427,-206.853555,-201.874899,433.721816,446.153518,4.142857,3.904762,NaN,4.428571,NaN,5.095238,4.333333,NaN,NaN,5.238095,3.027778,3.888889,NaN,4.666667,NaN,4.861111,3.694444,NaN,NaN,5.305556,3.000000,3.809524,NaN,4.809524,NaN,3.095238,4.190476,NaN,NaN,5.619048
20230710144747968.000000,1.699181,1.313584,1.000000,1.000000,2.657198,2.657198,-0.440000,-10.510008,-6.480000,-0.024000,7.400000,3.085068,-2.156859,-206.993897,-200.090875,434.002499,446.434200,4.761905,5.142857,NaN,NaN,5.047619,3.285714,5.666667,NaN,NaN,4.285714,4.250000,5.888889,NaN,NaN,5.083333,2.888889,5.805556,NaN,NaN,4.944444,4.190476,4.952381,NaN,NaN,5.523810,2.857143,6.000000,NaN,NaN,4.761905
20230710144800864.000000,-1.491977,-0.339950,0.520000,0.520000,2.047665,2.047665,0.000000,1.111556,-1.240000,-0.040000,4.600000,3.085068,-1.420477,-219.767507,-212.862231,459.549720,471.981422,3.809524,2.714286,NaN,3.476190,5.190476,5.000000,3.428571,NaN,NaN,NaN,2.444444,3.416667,NaN,4.027778,4.833333,2.833333,4.194444,NaN,NaN,NaN,2.095238,2.809524,NaN,2.809524,5.238095,1.380952,4.761905,NaN,NaN,NaN
20230710144803116.000000,2.623622,0.501969,-1.880000,-1.880000,1.709035,1.709035,-0.040000,-5.906005,5.800000,-0.408000,6.000000,3.085068,-0.369284,-254.892382,-250.113088,529.799469,542.231171,5.285714,2.000000,NaN,5.000000,NaN,2.857143,3.714286,NaN,5.190476,NaN,4.000000,4.500000,NaN,4.611111,NaN,1.361111,2.611111,NaN,5.305556,NaN,2.000000,4.619048,NaN,4.904762,NaN,2.000000,3.428571,NaN,5.000000,NaN
20230710144806472.000000,-0.920044,-0.280030,3.760000,3.760000,2.047665,2.047665,-0.440000,-2.836669,0.040000,0.344000,6.000000,3.085068,-1.863618,-252.711473,-246.576053,525.437651,537.869352,3.238095,4.619048,NaN,3.000000,NaN,4.285714,3.952381,NaN,3.523810,NaN,2.444444,4.861111,NaN,2.916667,NaN,3.333333,3.944444,NaN,3.583333,NaN,1.714286,4.380952,NaN,3.809524,NaN,3.142857,4.047619,NaN,3.714286,NaN
20230710144836704.000000,-0.541603,2.216143,-1.720000,-1.720000,0.354518,0.354518,0.200000,-0.023112,-3.760000,-2.200000,6.000000,3.085068,-2.661432,-173.015623,-165.840166,366.045953,378.477654,2.333333,3.380952,NaN,3.952381,NaN,2.904762,5.000000,NaN,NaN,4.380952,1.027778,4.055556,NaN,3.055556,NaN,1.111111,5.861111,NaN,NaN,4.805556,1.000000,5.285714,NaN,3.285714,NaN,1.142857,6.000000,NaN,NaN,5.761905
20230710144904880.000000,0.318512,0.091350,1.240000,1.240000,1.979939,1.979939,0.680000,-7.312784,-4.760000,0.728000,6.000000,3.085068,-0.369284,-241.914666,-237.165794,503.844038,516.275739,3.809524,5.142857,NaN,NaN,3.904762,4.285714,4.047619,NaN,NaN,4.761905,1.388889,4.638889,NaN,NaN,4.166667,3.805556,4.194444,NaN,NaN,3.638889,2.666667,4.000000,NaN,NaN,4.809524,3.142857,4.666667,NaN,NaN,4.095238
20230710144919216.000000,3.058445,-0.397078,4.440000,4.440000,2.047665,2.047665,-0.200000,-1.046224,1.160000,0.728000,4.600000,3.085068,-1.904573,-208.701840,-205.171015,437.418386,449.850087,3.142857,3.000000,NaN,NaN,NaN,4.380952,3.809524,NaN,3.714286,3.952381,3.361111,3.750000,NaN,NaN,NaN,3.305556,4.000000,NaN,4.027778,4.138889,2.904762,3.380952,NaN,NaN,NaN,3.000000,3.809524,NaN,4.142857,3.047619
20230710144944904.000000,-0.407893,0.536858,3.200000,3.200000,3.063553,3.063553,0.040000,-5.650227,0.080000,1.160000,3.200000,3.085068,0.051193,-254.135383,-251.600868,528.285472,540.717173,3.285714,3.904762,NaN,NaN,3.666667,4.142857,3.904762,NaN,3.428571,NaN,3.472222,3.416667,NaN,NaN,2.750000,3.666667,4.222222,NaN,3.805556,NaN,2.619048,4.428571,NaN,NaN,4.047619,2.476190,4.809524,NaN,4.000000,NaN
