"numID","posiSelf","posiOther","dEvSelf","dEvOther","aEvSelf","aEvOther","alphaPrec","genLR","repLR","wp0","wAttr","mem","lps","LL","LP","AIC","BIC","eaS1neg","eaS1pos","eaSneg","eaSneu","eaSpos","eaO1neg","eaO1pos","eaOneg","eaOneu","eaOpos","midS1neg","midS1pos","midSneg","midSneu","midSpos","midO1neg","midO1pos","midOneg","midOneu","midOpos","ltS1neg","ltS1pos","ltSneg","ltSneu","ltSpos","ltO1neg","ltO1pos","ltOneg","ltOneu","ltOpos"
20230710144919216.000000,0.426797,0.475599,4.000000,4.000000,2.386294,2.386294,0.269531,-3.795837,-0.531250,-5.300000,16.500000,9.381875,-3.000000,-158.931041,-154.046102,339.862083,353.472347,3.142857,3.000000,NaN,NaN,NaN,4.380952,3.809524,NaN,3.714286,3.952381,3.361111,3.750000,NaN,NaN,NaN,3.305556,4.000000,NaN,4.027778,4.138889,2.904762,3.380952,NaN,NaN,NaN,3.000000,3.809524,NaN,4.142857,3.047619
20230710144944904.000000,-0.030778,0.688443,3.687500,3.687500,1.539721,1.539721,-0.687500,-6.993061,-4.625000,-1.578125,13.000000,4.932500,-3.000000,-252.765339,-246.971026,527.530679,541.140943,3.285714,3.904762,NaN,NaN,3.666667,4.142857,3.904762,NaN,3.428571,NaN,3.472222,3.416667,NaN,NaN,2.750000,3.666667,4.222222,NaN,3.805556,NaN,2.619048,4.428571,NaN,NaN,4.047619,2.476190,4.809524,NaN,4.000000,NaN
20230710144949304.000000,0.581148,-1.761782,-0.781250,-0.781250,0.693147,0.693147,-0.500000,-7.392715,-6.500000,2.281250,6.000000,4.932500,-2.000000,-220.590832,-213.443572,463.181665,476.791929,5.333333,4.285714,NaN,NaN,5.000000,2.857143,5.000000,NaN,NaN,4.904762,1.888889,5.027778,NaN,NaN,5.555556,2.444444,4.666667,NaN,NaN,3.666667,1.857143,5.000000,NaN,NaN,5.095238,1.523810,5.238095,NaN,NaN,3.761905
20230710144952200.000000,0.193806,0.425074,2.375000,2.375000,2.386294,2.386294,-1.250000,-2.996531,4.000000,-1.300000,6.000000,4.932500,-3.000000,-248.057251,-241.352145,518.114502,531.724766,3.761905,3.809524,NaN,NaN,4.714286,3.238095,3.142857,NaN,3.333333,NaN,2.500000,4.500000,NaN,NaN,3.527778,3.944444,4.138889,NaN,3.861111,NaN,3.714286,4.619048,NaN,NaN,3.333333,2.476190,4.095238,NaN,2.714286,NaN
20230710145018496.000000,5.192714,0.179564,2.500000,2.500000,3.232868,3.232868,-1.250000,2.598612,-3.500000,6.200000,9.500000,8.887500,-3.000000,-225.396896,-219.376132,472.793792,486.404056,5.857143,1.952381,NaN,4.952381,4.619048,4.238095,5.809524,NaN,NaN,NaN,5.333333,1.305556,NaN,4.527778,5.000000,5.083333,5.972222,NaN,NaN,NaN,6.000000,1.428571,NaN,4.666667,4.476190,5.238095,5.952381,NaN,NaN,NaN
20230710145048676.000000,1.000000,4.473960,-4.062500,-4.062500,4.079442,4.079442,-1.000000,-2.996531,5.250000,-4.359375,23.500000,0.977500,-2.750000,-228.447083,-223.851992,478.894166,492.504430,2.761905,4.285714,NaN,3.857143,NaN,3.380952,2.666667,NaN,NaN,5.142857,1.972222,4.555556,NaN,3.166667,NaN,1.666667,4.888889,NaN,NaN,4.916667,2.380952,5.523810,NaN,4.142857,NaN,2.380952,5.380952,NaN,NaN,5.380952
20230710145108892.000000,1.143564,0.102877,3.000000,3.000000,1.116434,1.116434,-0.500000,-1.397918,-2.515625,1.531250,9.500000,8.887500,-4.000000,-231.073879,-225.234588,484.147759,497.758023,3.428571,3.904762,NaN,5.047619,NaN,5.238095,3.428571,NaN,NaN,5.142857,2.694444,5.333333,NaN,4.861111,NaN,2.083333,4.138889,NaN,NaN,5.083333,2.619048,5.285714,NaN,5.142857,NaN,2.428571,4.571429,NaN,NaN,5.333333
20230710145119800.000000,1.621206,0.919393,3.500000,3.500000,1.645542,1.645542,0.062500,0.200694,5.875000,-1.300000,7.750000,8.887500,-3.000000,-198.615635,-192.438068,419.231271,432.841535,3.047619,3.904762,NaN,5.380952,4.761905,2.857143,4.809524,NaN,NaN,NaN,1.972222,3.944444,NaN,2.777778,5.250000,2.361111,4.027778,NaN,NaN,NaN,1.619048,4.476190,NaN,2.000000,5.095238,2.047619,4.095238,NaN,NaN,NaN
20230710145152104.000000,-0.387501,0.741666,2.750000,2.750000,0.904791,0.904791,-2.000000,6.595143,4.000000,-2.625000,6.000000,3.943750,-3.000000,-275.360442,-268.664749,572.720884,586.331148,4.952381,4.095238,NaN,3.904762,NaN,3.047619,3.714286,NaN,2.809524,NaN,4.027778,3.750000,NaN,3.722222,NaN,3.083333,3.500000,NaN,3.972222,NaN,3.285714,5.000000,NaN,3.000000,NaN,2.571429,3.714286,NaN,2.142857,NaN
20230710145200908.000000,-1.148995,2.820436,3.101563,3.101563,-0.047605,-0.047605,-1.250000,-0.998265,-2.000000,-23.000000,49.531250,9.381875,-4.000000,-229.274800,-228.538853,480.549599,494.159863,2.238095,3.047619,NaN,2.809524,NaN,1.000000,4.904762,NaN,NaN,5.000000,2.194444,2.083333,NaN,2.722222,NaN,1.222222,5.333333,NaN,NaN,3.944444,1.523810,2.000000,NaN,1.285714,NaN,1.952381,4.523810,NaN,NaN,5.142857
20230710145201352.000000,1.407792,0.926234,0.406250,0.406250,2.174651,2.174651,-0.125000,-4.994796,5.750000,-0.718750,6.000000,1.966250,-3.000000,-218.899708,-212.000005,459.799416,473.409680,4.190476,4.476190,NaN,NaN,NaN,3.952381,4.095238,NaN,4.857143,4.571429,2.555556,3.444444,NaN,NaN,NaN,2.250000,5.000000,NaN,2.111111,5.083333,2.714286,4.761905,NaN,NaN,NaN,2.285714,4.142857,NaN,4.571429,5.095238
20230710145210440.000000,8.491594,0.355942,2.046875,2.046875,1.116434,1.116434,-1.000000,1.000000,5.562500,1.700000,6.000000,2.955000,-3.000000,-249.428203,-242.576603,520.856405,534.466669,5.095238,3.380952,NaN,NaN,NaN,4.095238,4.428571,NaN,5.571429,5.000000,2.666667,4.000000,NaN,NaN,NaN,3.166667,4.027778,NaN,3.055556,4.722222,3.047619,4.666667,NaN,NaN,NaN,3.619048,4.619048,NaN,3.428571,4.904762
2023071014521863.000000,0.700097,0.890409,3.000000,3.000000,1.539721,1.539721,-1.250000,-3.795837,-5.250000,-2.200000,6.000000,6.415625,-3.000000,-255.078396,-248.514381,532.156791,545.767055,3.523810,3.714286,NaN,NaN,4.142857,4.047619,2.714286,NaN,NaN,4.000000,2.666667,4.111111,NaN,NaN,3.916667,3.111111,4.055556,NaN,NaN,3.527778,2.190476,3.904762,NaN,NaN,4.190476,3.095238,3.904762,NaN,NaN,3.095238
2023071014523166.000000,0.832144,0.940479,4.000000,4.000000,3.232868,3.232868,-0.125000,-1.397918,2.277344,-4.500000,17.375000,8.887500,-3.000000,-177.354932,-172.801772,376.709863,390.320127,3.619048,3.333333,NaN,NaN,3.714286,2.857143,3.666667,NaN,NaN,3.714286,3.166667,3.583333,NaN,NaN,3.916667,3.027778,3.944444,NaN,NaN,5.277778,3.142857,3.428571,NaN,NaN,4.190476,3.523810,3.571429,NaN,NaN,4.238095
2023071014523878.000000,-0.443751,-0.572918,3.000000,3.000000,1.963008,1.963008,-0.750000,-1.397918,-5.750000,1.700000,6.000000,3.943750,-3.000000,-228.774908,-222.201974,479.549816,493.160080,2.761905,4.142857,NaN,4.619048,NaN,3.190476,4.095238,NaN,4.666667,NaN,3.333333,4.888889,NaN,3.388889,NaN,2.777778,4.472222,NaN,3.305556,NaN,2.476190,4.095238,NaN,3.285714,NaN,3.571429,3.952381,NaN,2.857143,NaN
20230710145254376.000000,-0.220671,1.164802,-3.710938,-3.710938,1.539721,1.539721,-0.500000,1.701561,-5.250000,0.800000,7.750000,3.943750,-4.000000,-219.521364,-213.313913,461.042727,474.652991,3.761905,3.904762,NaN,4.857143,NaN,2.952381,4.666667,NaN,NaN,5.428571,1.916667,4.916667,NaN,3.722222,NaN,1.333333,4.416667,NaN,NaN,5.638889,1.571429,5.095238,NaN,5.619048,NaN,1.904762,4.238095,NaN,NaN,5.047619
20230710145255320.000000,-0.716617,0.700297,-0.062500,-0.062500,0.269860,0.269860,-1.750000,0.200694,5.750000,4.625000,5.562500,1.966250,-2.750000,-271.589745,-264.502998,565.179491,578.789755,3.714286,4.142857,NaN,4.571429,NaN,3.428571,3.714286,NaN,3.761905,NaN,2.888889,5.666667,NaN,3.250000,NaN,2.027778,5.138889,NaN,4.166667,NaN,3.476190,5.571429,NaN,3.428571,NaN,3.571429,5.000000,NaN,4.761905,NaN
20230710145317608.000000,-0.224998,0.033336,3.500000,3.500000,2.703759,2.703759,-1.250000,6.595143,-4.625000,0.362500,7.750000,3.449375,-3.000000,-253.473871,-247.468892,528.947742,542.558006,5.000000,3.142857,NaN,NaN,2.904762,2.190476,3.714286,NaN,4.000000,NaN,4.055556,4.361111,NaN,NaN,3.527778,2.583333,3.861111,NaN,3.416667,NaN,4.857143,3.809524,NaN,NaN,4.428571,2.666667,4.333333,NaN,4.333333,NaN
20230710145323904.000000,-0.212060,-2.061766,0.875000,0.875000,1.645542,1.645542,-1.000000,-1.397918,-1.437500,1.250000,5.562500,8.887500,-3.000000,-244.857720,-237.899239,511.715440,525.325704,4.952381,3.476190,NaN,NaN,NaN,2.761905,2.904762,NaN,4.000000,3.809524,2.916667,4.583333,NaN,NaN,NaN,1.138889,4.416667,NaN,3.555556,4.000000,4.809524,4.952381,NaN,NaN,NaN,2.333333,4.285714,NaN,3.333333,3.571429
20230710145329344.000000,-0.500838,-0.450252,-4.062500,-4.062500,1.116434,1.116434,-0.132813,-7.992194,-6.500000,-0.221875,23.062500,6.415625,-3.000000,-209.062410,-202.885013,440.124820,453.735084,2.904762,2.380952,NaN,NaN,NaN,2.047619,2.285714,NaN,3.047619,5.476190,2.944444,5.055556,NaN,NaN,NaN,1.000000,3.638889,NaN,3.250000,5.666667,1.714286,5.047619,NaN,NaN,NaN,1.000000,4.523810,NaN,3.428571,5.095238
20230710145332944.000000,0.587325,-0.404753,3.921875,3.921875,3.232868,3.232868,-1.250000,-2.996531,2.000000,3.500000,6.000000,8.887500,-4.000000,-210.531371,-206.074660,443.062742,456.673006,5.000000,5.000000,NaN,NaN,NaN,4.571429,3.619048,NaN,5.190476,5.000000,5.166667,5.194444,NaN,NaN,NaN,1.416667,5.000000,NaN,4.083333,5.000000,5.190476,5.428571,NaN,NaN,NaN,2.238095,5.190476,NaN,4.285714,4.809524
20230710145334456.000000,-2.780819,0.824854,2.125000,2.125000,0.693147,0.693147,-1.000000,-2.197225,-0.468750,-6.800000,20.000000,6.910000,-3.000000,-240.278389,-234.096106,502.556778,516.167042,3.047619,4.904762,NaN,4.047619,NaN,2.571429,4.190476,NaN,NaN,5.380952,1.000000,4.083333,NaN,1.972222,NaN,1.777778,5.055556,NaN,NaN,4.138889,1.000000,3.333333,NaN,3.285714,NaN,1.714286,5.047619,NaN,NaN,3.142857
20230710145340564.000000,-0.307263,0.847298,3.218750,3.218750,4.079442,4.079442,-1.750000,-1.997398,0.500000,3.200000,6.000000,8.887500,-3.000000,-250.977758,-246.175066,523.955516,537.565781,5.000000,4.190476,NaN,NaN,4.476190,3.809524,2.571429,NaN,3.333333,NaN,5.027778,4.388889,NaN,NaN,4.583333,2.138889,4.944444,NaN,4.250000,NaN,4.809524,5.000000,NaN,NaN,5.619048,1.857143,4.047619,NaN,5.428571,NaN
20230710145424464.000000,0.875000,-0.015625,0.625000,0.625000,1.645542,1.645542,0.000000,-2.996531,6.312500,0.175000,4.250000,3.449375,-3.000000,-189.882094,-182.891094,401.764188,415.374452,2.761905,4.000000,NaN,3.047619,NaN,3.619048,4.095238,NaN,3.238095,NaN,2.472222,4.888889,NaN,3.055556,NaN,2.444444,5.333333,NaN,3.777778,NaN,2.809524,5.000000,NaN,3.809524,NaN,2.238095,4.619048,NaN,3.285714,NaN
20230710145434208.000000,1.062656,3.125313,1.890625,1.890625,3.656155,3.656155,-1.062500,-2.197225,0.500000,5.000000,4.250000,8.887500,-1.250000,-219.415234,-213.742371,460.830469,474.440733,4.666667,4.809524,NaN,3.428571,NaN,4.857143,5.285714,NaN,NaN,5.714286,4.888889,6.000000,NaN,3.750000,NaN,1.972222,5.722222,NaN,NaN,5.861111,5.190476,5.428571,NaN,3.761905,NaN,2.428571,6.000000,NaN,NaN,6.000000
20230710145515272.000000,0.962900,0.415078,3.687500,3.687500,3.232868,3.232868,1.000000,-2.996531,-0.226563,-3.750000,9.937500,10.865000,-3.000000,-71.161650,-65.754682,164.323300,177.933564,3.000000,3.666667,NaN,3.000000,NaN,3.000000,3.095238,NaN,NaN,3.000000,3.000000,3.000000,NaN,2.833333,NaN,3.000000,3.111111,NaN,NaN,3.166667,3.000000,3.000000,NaN,3.000000,NaN,3.000000,3.000000,NaN,NaN,3.000000
20230710145559312.000000,0.844673,0.054099,3.921875,3.921875,1.539721,1.539721,0.562500,-7.792368,-0.203125,1.400000,6.000000,4.932500,-3.000000,-153.731474,-148.076022,329.462949,343.073213,4.761905,4.095238,NaN,NaN,NaN,4.857143,3.714286,NaN,4.428571,4.095238,3.972222,4.805556,NaN,NaN,NaN,3.444444,4.194444,NaN,4.527778,3.972222,3.000000,4.619048,NaN,NaN,NaN,3.000000,4.714286,NaN,4.190476,4.428571
20230710145607860.000000,-0.248234,-0.873529,2.500000,2.500000,4.291085,4.291085,-1.000000,-9.990459,-6.031250,2.600000,4.250000,10.865000,-2.000000,-191.613808,-187.225643,405.227617,418.837881,4.380952,4.714286,NaN,4.619048,3.809524,4.571429,5.000000,NaN,NaN,NaN,2.833333,4.972222,NaN,3.944444,4.722222,3.583333,4.333333,NaN,NaN,NaN,3.047619,4.952381,NaN,3.761905,5.238095,3.428571,4.428571,NaN,NaN,NaN
20230710145621184.000000,0.894343,1.074815,4.000000,4.000000,1.645542,1.645542,-0.687500,-1.997398,-0.500000,-1.875000,9.937500,9.381875,-3.500000,-236.728067,-231.667911,495.456134,509.066398,4.190476,3.333333,NaN,NaN,2.571429,3.285714,4.285714,NaN,3.904762,NaN,3.166667,3.500000,NaN,NaN,5.055556,4.138889,3.472222,NaN,3.277778,NaN,3.333333,3.571429,NaN,NaN,4.095238,3.333333,4.571429,NaN,4.000000,NaN
20230710145654424.000000,2.109804,1.764270,3.687500,3.687500,4.079442,4.079442,-0.265625,-2.197225,-0.562500,3.800000,9.937500,8.887500,-1.250000,-167.609161,-163.654823,357.218322,370.828586,4.857143,5.000000,NaN,4.523810,NaN,3.523810,4.809524,NaN,5.000000,NaN,5.027778,4.583333,NaN,4.694444,NaN,5.000000,5.055556,NaN,4.194444,NaN,5.190476,4.428571,NaN,5.666667,NaN,4.523810,5.000000,NaN,4.904762,NaN
20230710145700340.000000,-0.182633,-0.570542,-5.187500,-5.187500,1.116434,1.116434,-0.265625,-6.993061,-3.500000,1.012500,18.687500,1.966250,-3.000000,-243.581614,-237.125909,509.163227,522.773492,2.476190,4.285714,NaN,4.809524,NaN,3.761905,2.714286,NaN,4.047619,NaN,1.861111,5.305556,NaN,4.916667,NaN,2.111111,4.472222,NaN,2.722222,NaN,1.238095,5.476190,NaN,5.095238,NaN,1.190476,5.523810,NaN,2.523810,NaN
20230710145723824.000000,0.783496,0.475599,3.500000,3.500000,2.386294,2.386294,-1.812500,-2.596878,3.640625,-3.375000,12.125000,4.932500,-3.000000,-274.291095,-268.363452,570.582190,584.192455,3.666667,3.190476,NaN,3.857143,NaN,2.333333,4.380952,NaN,NaN,4.714286,3.166667,2.944444,NaN,3.638889,NaN,4.138889,2.805556,NaN,NaN,3.861111,3.809524,2.333333,NaN,4.142857,NaN,4.476190,3.952381,NaN,NaN,1.809524
20230710145726824.000000,7.770599,-2.230883,2.125000,2.125000,1.539721,1.539721,-1.062500,-2.197225,-8.000000,2.375000,3.375000,8.887500,-1.000000,-242.854785,-236.775457,507.709569,521.319834,6.000000,5.238095,NaN,2.619048,5.857143,3.476190,3.476190,NaN,NaN,NaN,5.083333,5.000000,NaN,4.638889,5.944444,2.777778,4.944444,NaN,NaN,NaN,6.000000,5.380952,NaN,5.523810,5.619048,2.238095,5.000000,NaN,NaN,NaN
20230710145744312.000000,2.240702,-0.599805,-0.796875,-0.796875,2.386294,2.386294,-1.500000,-2.197225,1.875000,2.600000,6.000000,3.943750,-2.000000,-265.050666,-257.973073,552.101333,565.711597,5.523810,4.047619,NaN,NaN,NaN,3.428571,3.523810,NaN,3.285714,4.619048,5.527778,4.666667,NaN,NaN,NaN,2.027778,4.944444,NaN,4.416667,4.638889,4.857143,4.380952,NaN,NaN,NaN,2.238095,5.047619,NaN,4.428571,4.238095
20230710145754396.000000,-0.666705,-0.750012,3.125000,3.125000,0.693147,0.693147,0.328125,-2.197225,-4.156250,0.800000,4.250000,7.898750,-2.000000,-201.116163,-194.309925,424.232325,437.842590,4.857143,5.000000,NaN,NaN,3.809524,4.857143,4.333333,NaN,4.047619,NaN,2.083333,4.777778,NaN,NaN,4.611111,2.250000,4.972222,NaN,3.388889,NaN,2.000000,5.000000,NaN,NaN,4.428571,3.000000,4.476190,NaN,2.523810,NaN
20230710145759984.000000,1.038623,0.630899,2.000000,2.000000,4.079442,4.079442,0.914063,-1.997398,0.125000,8.600000,4.250000,6.415625,-3.000000,-35.251939,-30.282036,92.503878,106.114142,6.000000,6.000000,NaN,NaN,6.000000,5.428571,6.000000,NaN,NaN,5.523810,6.000000,5.750000,NaN,NaN,6.000000,6.000000,6.000000,NaN,NaN,5.027778,6.000000,6.000000,NaN,NaN,5.714286,6.000000,6.000000,NaN,NaN,6.000000
20230710145830472.000000,-4.692512,0.222995,-3.687500,-3.687500,2.703759,2.703759,-0.687500,-3.196357,0.250000,4.400000,20.000000,1.966250,-2.000000,-242.616694,-236.262717,507.233387,520.843651,3.809524,4.809524,NaN,NaN,NaN,2.571429,5.095238,NaN,3.761905,5.476190,1.611111,4.777778,NaN,NaN,NaN,2.083333,4.833333,NaN,3.638889,4.333333,2.809524,4.714286,NaN,NaN,NaN,1.619048,4.571429,NaN,1.285714,5.000000
20230710145831572.000000,4.327056,-0.754120,2.500000,2.500000,0.693147,0.693147,-1.250000,-2.996531,-4.250000,-3.375000,12.125000,6.910000,-2.000000,-267.504999,-260.733883,557.009998,570.620262,4.285714,3.666667,NaN,NaN,5.047619,2.285714,2.904762,NaN,3.714286,NaN,2.611111,4.583333,NaN,NaN,4.944444,2.916667,2.611111,NaN,3.861111,NaN,3.380952,4.285714,NaN,NaN,5.238095,2.523810,2.571429,NaN,1.476190,NaN
20230710145902960.000000,1.584838,3.615783,1.000000,1.000000,1.539721,1.539721,-0.546875,-0.198959,4.062500,3.050000,28.531250,1.471875,-3.000000,-251.174190,-245.219334,524.348379,537.958643,4.380952,5.428571,NaN,3.809524,NaN,3.904762,5.380952,NaN,5.142857,NaN,3.250000,5.666667,NaN,4.222222,NaN,2.027778,5.555556,NaN,5.472222,NaN,1.428571,5.809524,NaN,5.190476,NaN,1.047619,5.666667,NaN,4.142857,NaN
2023071014590651.000000,7.279379,0.120953,3.000000,3.000000,1.645542,1.645542,-1.750000,-8.591674,-4.000000,-2.984375,9.937500,8.887500,-3.000000,-262.808261,-256.494612,547.616522,561.226786,3.476190,5.142857,NaN,NaN,4.857143,3.571429,4.571429,NaN,NaN,3.000000,3.805556,4.194444,NaN,NaN,4.361111,3.583333,4.305556,NaN,NaN,3.111111,5.523810,4.476190,NaN,NaN,4.619048,2.380952,4.095238,NaN,NaN,3.333333
20230710145941708.000000,1.906328,1.221930,1.531250,1.531250,2.174651,2.174651,0.156250,-3.995663,-0.859375,-1.600000,4.250000,8.887500,-3.000000,-122.394410,-115.545603,266.788820,280.399084,3.047619,3.571429,NaN,NaN,NaN,3.380952,3.952381,NaN,3.428571,4.238095,2.222222,4.000000,NaN,NaN,NaN,2.638889,4.444444,NaN,3.250000,3.750000,2.571429,4.000000,NaN,NaN,NaN,2.428571,4.000000,NaN,3.142857,4.428571
20230710145949960.000000,0.507193,0.507193,4.468750,4.468750,2.809581,2.809581,-0.687500,-2.596878,6.812500,3.500000,7.750000,8.887500,-2.750000,-190.550723,-187.848412,403.101447,416.711711,4.761905,5.190476,NaN,NaN,5.095238,5.142857,5.476190,NaN,NaN,5.333333,4.583333,5.083333,NaN,NaN,5.472222,5.694444,5.583333,NaN,NaN,5.527778,3.952381,5.238095,NaN,NaN,4.476190,5.619048,5.095238,NaN,NaN,5.523810
20230710150009844.000000,1.704512,1.704512,4.000000,4.000000,2.809581,2.809581,-0.406250,-2.197225,-0.125000,3.200000,9.937500,9.381875,-2.750000,-192.731030,-187.513278,407.462060,421.072325,5.047619,5.000000,NaN,NaN,5.523810,6.000000,4.380952,NaN,4.142857,NaN,4.972222,4.750000,NaN,NaN,5.472222,5.250000,4.222222,NaN,4.222222,NaN,4.142857,4.000000,NaN,NaN,5.714286,5.333333,5.095238,NaN,5.714286,NaN
20230710150017708.000000,0.415477,3.954171,1.636719,1.636719,0.269860,0.269860,-0.750000,3.898786,5.328125,1.625000,5.562500,4.932500,-2.000000,-233.129443,-225.980183,488.258886,501.869150,3.476190,4.285714,NaN,4.809524,4.857143,2.904762,3.571429,NaN,NaN,NaN,2.277778,5.083333,NaN,1.833333,4.305556,2.333333,5.166667,NaN,NaN,NaN,2.476190,5.428571,NaN,4.142857,5.333333,4.190476,5.190476,NaN,NaN,NaN
2023071015011442.000000,0.699679,1.266238,3.687500,3.687500,0.587325,0.587325,-0.125000,-4.994796,7.000000,2.000000,7.750000,9.381875,-2.750000,-196.445722,-190.373748,414.891444,428.501708,5.095238,5.000000,NaN,NaN,5.000000,2.190476,2.857143,NaN,4.380952,NaN,3.277778,5.000000,NaN,NaN,4.694444,2.611111,5.000000,NaN,4.333333,NaN,2.000000,5.000000,NaN,NaN,5.000000,2.190476,5.000000,NaN,4.190476,NaN
20230710150127604.000000,1.548421,2.185527,2.937500,2.937500,3.656155,3.656155,0.000000,-2.996531,0.156250,8.900000,9.500000,6.910000,-3.000000,-44.835993,-39.463282,111.671987,125.282251,6.000000,5.857143,NaN,NaN,NaN,6.000000,6.000000,NaN,6.000000,6.000000,5.833333,5.833333,NaN,NaN,NaN,6.000000,6.000000,NaN,6.000000,6.000000,6.000000,6.000000,NaN,NaN,NaN,6.000000,6.000000,NaN,6.000000,6.000000
20230710150128292.000000,-4.960339,-1.955028,-4.000000,-4.000000,0.269860,0.269860,-0.125000,-1.397918,-5.562500,-2.781250,38.375000,0.483125,-2.750000,-175.573784,-170.178861,373.147568,386.757832,1.000000,3.380952,NaN,NaN,4.142857,2.428571,1.000000,NaN,5.428571,NaN,1.000000,6.000000,NaN,NaN,4.750000,1.000000,1.000000,NaN,3.055556,NaN,1.000000,6.000000,NaN,NaN,5.666667,1.000000,2.428571,NaN,2.238095,NaN
20230710150204224.000000,6.204024,0.407036,0.750000,0.750000,1.116434,1.116434,-1.000000,-4.994796,-3.570313,-1.062500,3.375000,6.910000,-2.000000,-235.748652,-228.593549,493.497304,507.107569,2.285714,5.000000,NaN,NaN,3.619048,3.761905,2.761905,NaN,3.428571,NaN,2.083333,4.750000,NaN,NaN,3.888889,2.500000,4.944444,NaN,4.500000,NaN,2.142857,3.857143,NaN,NaN,3.761905,2.571429,3.142857,NaN,3.000000,NaN
20230710150222724.000000,7.416997,2.507082,2.375000,2.375000,1.645542,1.645542,0.156250,-1.397918,4.625000,0.500000,2.937500,3.943750,-2.000000,-161.763401,-154.766852,345.526803,359.137067,2.904762,3.238095,NaN,NaN,4.952381,4.523810,4.476190,NaN,NaN,5.000000,2.361111,4.416667,NaN,NaN,4.944444,4.055556,5.111111,NaN,NaN,5.861111,2.904762,4.666667,NaN,NaN,5.523810,2.238095,4.809524,NaN,NaN,4.476190
2023071015024681.000000,3.856254,0.289059,2.750000,2.750000,1.116434,1.116434,-1.000000,-6.993061,0.125000,-1.900000,6.000000,8.887500,-3.000000,-245.758505,-239.099078,513.517010,527.127274,3.666667,3.523810,NaN,NaN,NaN,2.380952,2.333333,NaN,4.333333,4.428571,2.250000,3.777778,NaN,NaN,NaN,1.833333,4.111111,NaN,3.777778,4.611111,2.047619,3.095238,NaN,NaN,NaN,1.476190,3.857143,NaN,2.857143,4.428571
20230710150306944.000000,-1.963008,0.802229,0.687500,0.687500,0.693147,0.693147,-1.500000,-1.397918,-4.062500,-0.156250,7.750000,4.932500,-3.000000,-268.811949,-261.828612,559.623898,573.234162,3.523810,2.619048,NaN,4.000000,NaN,2.380952,3.380952,NaN,3.095238,NaN,2.527778,3.000000,NaN,2.527778,NaN,2.972222,5.333333,NaN,1.944444,NaN,1.571429,4.142857,NaN,5.095238,NaN,3.952381,5.904762,NaN,2.571429,NaN
20230710150329832.000000,0.374371,-1.251258,2.750000,2.750000,2.174651,2.174651,-2.000000,-2.197225,-0.500000,-1.850000,6.000000,4.932500,-3.000000,-272.780368,-266.122833,567.560737,581.171001,3.619048,3.571429,NaN,NaN,2.571429,4.238095,3.095238,NaN,NaN,2.857143,3.416667,3.805556,NaN,NaN,3.333333,2.361111,3.972222,NaN,NaN,3.361111,2.952381,3.761905,NaN,NaN,3.714286,3.190476,3.809524,NaN,NaN,3.380952
20230710150407272.000000,-0.729409,-3.217660,2.750000,2.750000,1.116434,1.116434,-2.000000,-2.197225,-5.750000,2.375000,7.750000,3.943750,-2.000000,-279.927348,-273.050480,581.854696,595.464961,2.047619,3.857143,NaN,NaN,NaN,3.000000,4.142857,NaN,3.857143,4.285714,4.083333,2.805556,NaN,NaN,NaN,3.972222,4.472222,NaN,2.777778,2.583333,4.761905,3.142857,NaN,NaN,NaN,2.095238,4.000000,NaN,3.380952,5.000000
20230710150447720.000000,-0.002354,0.997646,3.000000,3.000000,2.703759,2.703759,-0.500000,5.496531,-5.187500,-2.250000,7.750000,3.449375,-4.000000,-197.747023,-192.105277,417.494045,431.104309,2.904762,2.476190,NaN,2.333333,NaN,2.285714,3.523810,NaN,4.190476,NaN,2.472222,3.666667,NaN,3.694444,NaN,1.916667,4.416667,NaN,3.888889,NaN,2.238095,3.428571,NaN,2.714286,NaN,2.285714,4.190476,NaN,3.428571,NaN
20230710150459436.000000,1.000000,0.095684,-4.062500,-4.062500,0.693147,0.693147,0.015625,-4.994796,3.218750,-2.046875,25.250000,1.966250,-4.000000,-215.064288,-209.604736,452.128576,465.738840,4.476190,4.857143,NaN,NaN,NaN,2.571429,5.047619,NaN,2.619048,3.285714,2.305556,4.750000,NaN,NaN,NaN,1.194444,5.583333,NaN,1.833333,5.027778,2.142857,5.380952,NaN,NaN,NaN,1.095238,5.714286,NaN,1.571429,6.000000
20230710150504196.000000,0.546544,-0.130069,2.375000,2.375000,2.174651,2.174651,-0.500000,-6.193755,-0.500000,0.800000,6.000000,3.449375,-4.000000,-220.748691,-214.679727,463.497382,477.107646,4.095238,4.476190,NaN,NaN,4.095238,4.142857,4.952381,NaN,4.333333,NaN,3.777778,4.861111,NaN,NaN,4.500000,2.472222,4.666667,NaN,3.527778,NaN,2.809524,5.000000,NaN,NaN,3.904762,3.476190,4.857143,NaN,3.476190,NaN
20230710150538836.000000,0.312500,0.062500,-5.000000,-5.000000,1.116434,1.116434,-0.125000,-1.797572,-5.500000,-0.925000,18.687500,1.966250,-3.000000,-240.704845,-234.214399,503.409690,517.019954,4.809524,1.142857,NaN,3.809524,NaN,2.904762,3.714286,NaN,4.476190,NaN,2.750000,4.333333,NaN,1.944444,NaN,1.472222,5.694444,NaN,3.888889,NaN,1.857143,4.761905,NaN,2.904762,NaN,1.190476,4.476190,NaN,2.095238,NaN
