"posiSelf","posiOther","dEvSelf","dEvOther","aEvSelf","aEvOther","alphaPrec","genLR","repLR","wp0","wAttr","mem","LP","LL","AIC","BIC"
0.750000,0.500000,1.648721,1.648721,2.000000,2.000000,5.000000,0.002038,0.500000,0.000000,6.000000,0.999797,-75.849722,-81.635755,177.271510,185.932587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.500000,0.300000,1.284025,1.284025,2.000000,2.000000,2.500000,0.002038,0.500000,0.500000,9.500000,0.999797,-119.763176,-125.480496,264.960992,273.622069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
